start,end,type
7103,2347,WORKS_FOR
7104,2171,WORKS_FOR
7105,3485,WORKS_FOR
7106,3895,WORKS_FOR
7107,3095,WORKS_FOR
7108,368,WORKS_FOR
7109,1702,WORKS_FOR
7110,3444,WORKS_FOR
7111,3041,WORKS_FOR
7112,4297,WORKS_FOR
7113,2571,WORKS_FOR
7114,2438,WORKS_FOR
7115,1056,WORKS_FOR
7116,2304,WORKS_FOR
7117,669,WORKS_FOR
7118,857,WORKS_FOR
7119,793,WORKS_FOR
7120,147,WORKS_FOR
7121,1214,WORKS_FOR
7122,2460,WORKS_FOR
7123,848,WORKS_FOR
7124,4307,WORKS_FOR
7125,347,WORKS_FOR
7126,538,WORKS_FOR
7127,502,WORKS_FOR
7128,336,WORKS_FOR
7129,923,WORKS_FOR
7130,1137,WORKS_FOR
7131,1366,WORKS_FOR
7132,1974,WORKS_FOR
7133,3683,WORKS_FOR
7134,372,WORKS_FOR
7135,3519,WORKS_FOR
7136,138,WORKS_FOR
7137,4127,WORKS_FOR
7138,3962,WORKS_FOR
7139,369,WORKS_FOR
7140,2563,WORKS_FOR
7141,3035,WORKS_FOR
7142,1424,WORKS_FOR
7143,242,WORKS_FOR
7144,2846,WORKS_FOR
7145,865,WORKS_FOR
7146,3957,WORKS_FOR
7147,2401,WORKS_FOR
7148,114,WORKS_FOR
7149,4151,WORKS_FOR
7150,3653,WORKS_FOR
7151,3051,WORKS_FOR
7152,292,WORKS_FOR
7153,568,WORKS_FOR
7154,3769,WORKS_FOR
7155,3781,WORKS_FOR
7156,2559,WORKS_FOR
7157,2666,WORKS_FOR
7158,1810,WORKS_FOR
7159,3192,WORKS_FOR
7160,2658,WORKS_FOR
7161,3159,WORKS_FOR
7162,1697,WORKS_FOR
7163,658,WORKS_FOR
7164,3889,WORKS_FOR
7165,2739,WORKS_FOR
7166,3092,WORKS_FOR
7167,670,WORKS_FOR
7168,2629,WORKS_FOR
7169,52,WORKS_FOR
7170,580,WORKS_FOR
7171,3147,WORKS_FOR
7172,2390,WORKS_FOR
7173,983,WORKS_FOR
7174,4118,WORKS_FOR
7175,1546,WORKS_FOR
7176,2235,WORKS_FOR
7177,3139,WORKS_FOR
7178,2230,WORKS_FOR
7179,624,WORKS_FOR
7180,3492,WORKS_FOR
7181,2446,WORKS_FOR
7182,3745,WORKS_FOR
7183,2094,WORKS_FOR
7184,1955,WORKS_FOR
7185,4131,WORKS_FOR
7186,169,WORKS_FOR
7187,659,WORKS_FOR
7188,3417,WORKS_FOR
7189,1928,WORKS_FOR
7190,1889,WORKS_FOR
7191,3658,WORKS_FOR
7192,1684,WORKS_FOR
7193,4082,WORKS_FOR
7194,3643,WORKS_FOR
7195,3090,WORKS_FOR
7196,3829,WORKS_FOR
7197,2408,WORKS_FOR
7198,2958,WORKS_FOR
7199,3784,WORKS_FOR
7200,1269,WORKS_FOR
7201,330,WORKS_FOR
7202,950,WORKS_FOR
7203,3057,WORKS_FOR
7204,3324,WORKS_FOR
7205,2723,WORKS_FOR
7206,628,WORKS_FOR
7207,907,WORKS_FOR
7208,276,WORKS_FOR
7209,4328,WORKS_FOR
7210,3994,WORKS_FOR
7211,3372,WORKS_FOR
7212,535,WORKS_FOR
7213,3908,WORKS_FOR
7214,3742,WORKS_FOR
7215,871,WORKS_FOR
7216,3123,WORKS_FOR
7217,2806,WORKS_FOR
7218,483,WORKS_FOR
7219,2560,WORKS_FOR
7220,91,WORKS_FOR
7221,326,WORKS_FOR
7222,3134,WORKS_FOR
7223,3613,WORKS_FOR
7224,646,WORKS_FOR
7225,1111,WORKS_FOR
7226,2527,WORKS_FOR
7227,641,WORKS_FOR
7228,2281,WORKS_FOR
7229,4351,WORKS_FOR
7230,3331,WORKS_FOR
7231,1453,WORKS_FOR
7232,4136,WORKS_FOR
7233,2894,WORKS_FOR
7234,3916,WORKS_FOR
7235,2482,WORKS_FOR
7236,1404,WORKS_FOR
7237,3623,WORKS_FOR
7238,1468,WORKS_FOR
7239,2141,WORKS_FOR
7240,640,WORKS_FOR
7241,3835,WORKS_FOR
7242,1442,WORKS_FOR
7243,3403,WORKS_FOR
7244,2458,WORKS_FOR
7245,4236,WORKS_FOR
7246,1165,WORKS_FOR
7247,678,WORKS_FOR
7248,4339,WORKS_FOR
7249,1265,WORKS_FOR
7250,2829,WORKS_FOR
7251,2433,WORKS_FOR
7252,3356,WORKS_FOR
7253,700,WORKS_FOR
7254,1767,WORKS_FOR
7255,267,WORKS_FOR
7256,3614,WORKS_FOR
7257,1317,WORKS_FOR
7258,3042,WORKS_FOR
7259,3445,WORKS_FOR
7260,1922,WORKS_FOR
7261,1260,WORKS_FOR
7262,3783,WORKS_FOR
7263,2318,WORKS_FOR
7264,2042,WORKS_FOR
7265,2066,WORKS_FOR
7266,1421,WORKS_FOR
7267,3015,WORKS_FOR
7268,664,WORKS_FOR
7269,3976,WORKS_FOR
7270,1749,WORKS_FOR
7271,3397,WORKS_FOR
7272,1574,WORKS_FOR
7273,1886,WORKS_FOR
7274,2356,WORKS_FOR
7275,1419,WORKS_FOR
7276,3311,WORKS_FOR
7277,2395,WORKS_FOR
7278,1404,WORKS_FOR
7279,354,WORKS_FOR
7280,330,WORKS_FOR
7281,3853,WORKS_FOR
7282,1047,WORKS_FOR
7283,3497,WORKS_FOR
7284,2187,WORKS_FOR
7285,3186,WORKS_FOR
7286,3528,WORKS_FOR
7287,3994,WORKS_FOR
7288,231,WORKS_FOR
7289,2786,WORKS_FOR
7290,1792,WORKS_FOR
7291,604,WORKS_FOR
7292,638,WORKS_FOR
7293,1327,WORKS_FOR
7294,2624,WORKS_FOR
7295,2896,WORKS_FOR
7296,1871,WORKS_FOR
7297,695,WORKS_FOR
7298,3329,WORKS_FOR
7299,216,WORKS_FOR
7300,3960,WORKS_FOR
7301,1724,WORKS_FOR
7302,307,WORKS_FOR
7303,147,WORKS_FOR
7304,1183,WORKS_FOR
7305,2244,WORKS_FOR
7306,3580,WORKS_FOR
7307,1475,WORKS_FOR
7308,2588,WORKS_FOR
7309,3945,WORKS_FOR
7310,1734,WORKS_FOR
7311,2127,WORKS_FOR
7312,2103,WORKS_FOR
7313,694,WORKS_FOR
7314,289,WORKS_FOR
7315,3967,WORKS_FOR
7316,3284,WORKS_FOR
7317,2620,WORKS_FOR
7318,895,WORKS_FOR
7319,1063,WORKS_FOR
7320,2871,WORKS_FOR
7321,806,WORKS_FOR
7322,3728,WORKS_FOR
7323,256,WORKS_FOR
7324,3100,WORKS_FOR
7325,4105,WORKS_FOR
7326,3416,WORKS_FOR
7327,3166,WORKS_FOR
7328,2751,WORKS_FOR
7329,1925,WORKS_FOR
7330,3516,WORKS_FOR
7331,1680,WORKS_FOR
7332,3103,WORKS_FOR
7333,268,WORKS_FOR
7334,4234,WORKS_FOR
7335,2858,WORKS_FOR
7336,1027,WORKS_FOR
7337,3262,WORKS_FOR
7338,829,WORKS_FOR
7339,304,WORKS_FOR
7340,2834,WORKS_FOR
7341,575,WORKS_FOR
7342,3913,WORKS_FOR
7343,2247,WORKS_FOR
7344,1368,WORKS_FOR
7345,2895,WORKS_FOR
7346,2499,WORKS_FOR
7347,1602,WORKS_FOR
7348,1099,WORKS_FOR
7349,822,WORKS_FOR
7350,1540,WORKS_FOR
7351,2403,WORKS_FOR
7352,217,WORKS_FOR
7353,4118,WORKS_FOR
7354,3254,WORKS_FOR
7355,3916,WORKS_FOR
7356,3513,WORKS_FOR
7357,2763,WORKS_FOR
7358,942,WORKS_FOR
7359,2462,WORKS_FOR
7360,1497,WORKS_FOR
7361,1026,WORKS_FOR
7362,177,WORKS_FOR
7363,4216,WORKS_FOR
7364,2678,WORKS_FOR
7365,1471,WORKS_FOR
7366,2546,WORKS_FOR
7367,474,WORKS_FOR
7368,285,WORKS_FOR
7369,1294,WORKS_FOR
7370,2534,WORKS_FOR
7371,2335,WORKS_FOR
7372,525,WORKS_FOR
7373,3347,WORKS_FOR
7374,538,WORKS_FOR
7375,3242,WORKS_FOR
7376,706,WORKS_FOR
7377,3652,WORKS_FOR
7378,2271,WORKS_FOR
7379,1915,WORKS_FOR
7380,3466,WORKS_FOR
7381,2761,WORKS_FOR
7382,1896,WORKS_FOR
7383,4309,WORKS_FOR
7384,834,WORKS_FOR
7385,938,WORKS_FOR
7386,1285,WORKS_FOR
7387,1374,WORKS_FOR
7388,4231,WORKS_FOR
7389,3252,WORKS_FOR
7390,3947,WORKS_FOR
7391,999,WORKS_FOR
7392,3481,WORKS_FOR
7393,3730,WORKS_FOR
7394,3411,WORKS_FOR
7395,3383,WORKS_FOR
7396,2292,WORKS_FOR
7397,1113,WORKS_FOR
7398,3184,WORKS_FOR
7399,4169,WORKS_FOR
7400,2113,WORKS_FOR
7401,4028,WORKS_FOR
7402,3222,WORKS_FOR
7403,2371,WORKS_FOR
7404,3970,WORKS_FOR
7405,4031,WORKS_FOR
7406,1290,WORKS_FOR
7407,652,WORKS_FOR
7408,3580,WORKS_FOR
7409,2887,WORKS_FOR
7410,381,WORKS_FOR
7411,1308,WORKS_FOR
7412,1214,WORKS_FOR
7413,716,WORKS_FOR
7414,1343,WORKS_FOR
7415,1788,WORKS_FOR
7416,395,WORKS_FOR
7417,2341,WORKS_FOR
7418,3793,WORKS_FOR
7419,786,WORKS_FOR
7420,2219,WORKS_FOR
7421,1845,WORKS_FOR
7422,4042,WORKS_FOR
7423,160,WORKS_FOR
7424,601,WORKS_FOR
7425,1616,WORKS_FOR
7426,3468,WORKS_FOR
7427,2952,WORKS_FOR
7428,1954,WORKS_FOR
7429,1000,WORKS_FOR
7430,248,WORKS_FOR
7431,335,WORKS_FOR
7432,3213,WORKS_FOR
7433,3582,WORKS_FOR
7434,268,WORKS_FOR
7435,2591,WORKS_FOR
7436,3096,WORKS_FOR
7437,1103,WORKS_FOR
7438,1875,WORKS_FOR
7439,4334,WORKS_FOR
7440,2069,WORKS_FOR
7441,1133,WORKS_FOR
7442,3770,WORKS_FOR
7443,1784,WORKS_FOR
7444,2560,WORKS_FOR
7445,3163,WORKS_FOR
7446,1681,WORKS_FOR
7447,2141,WORKS_FOR
7448,1928,WORKS_FOR
7449,4103,WORKS_FOR
7450,605,WORKS_FOR
7451,714,WORKS_FOR
7452,3357,WORKS_FOR
7453,3530,WORKS_FOR
7454,3055,WORKS_FOR
7455,4314,WORKS_FOR
7456,3306,WORKS_FOR
7457,3352,WORKS_FOR
7458,2481,WORKS_FOR
7459,3375,WORKS_FOR
7460,4253,WORKS_FOR
7461,3657,WORKS_FOR
7462,970,WORKS_FOR
7463,626,WORKS_FOR
7464,2182,WORKS_FOR
7465,1878,WORKS_FOR
7466,2517,WORKS_FOR
7467,3272,WORKS_FOR
7468,2864,WORKS_FOR
7469,290,WORKS_FOR
7470,997,WORKS_FOR
7471,1994,WORKS_FOR
7472,2833,WORKS_FOR
7473,3364,WORKS_FOR
7474,1452,WORKS_FOR
7475,997,WORKS_FOR
7476,1204,WORKS_FOR
7477,3204,WORKS_FOR
7478,2573,WORKS_FOR
7479,489,WORKS_FOR
7480,4202,WORKS_FOR
7481,2719,WORKS_FOR
7482,2374,WORKS_FOR
7483,3700,WORKS_FOR
7484,4001,WORKS_FOR
7485,3140,WORKS_FOR
7486,1501,WORKS_FOR
7487,2583,WORKS_FOR
7488,3780,WORKS_FOR
7489,1453,WORKS_FOR
7490,455,WORKS_FOR
7491,592,WORKS_FOR
7492,4162,WORKS_FOR
7493,3262,WORKS_FOR
7494,753,WORKS_FOR
7495,507,WORKS_FOR
7496,1806,WORKS_FOR
7497,3212,WORKS_FOR
7498,2054,WORKS_FOR
7499,3183,WORKS_FOR
7500,4050,WORKS_FOR
7501,234,WORKS_FOR
7502,2892,WORKS_FOR
7503,3221,WORKS_FOR
7504,808,WORKS_FOR
7505,1261,WORKS_FOR
7506,1217,WORKS_FOR
7507,3967,WORKS_FOR
7508,2494,WORKS_FOR
7509,504,WORKS_FOR
7510,3700,WORKS_FOR
7511,2922,WORKS_FOR
7512,3715,WORKS_FOR
7513,2295,WORKS_FOR
7514,289,WORKS_FOR
7515,3957,WORKS_FOR
7516,303,WORKS_FOR
7517,2185,WORKS_FOR
7518,2713,WORKS_FOR
7519,2862,WORKS_FOR
7520,1260,WORKS_FOR
7521,1126,WORKS_FOR
7522,1397,WORKS_FOR
7523,2498,WORKS_FOR
7524,1310,WORKS_FOR
7525,2505,WORKS_FOR
7526,2945,WORKS_FOR
7527,4059,WORKS_FOR
7528,3669,WORKS_FOR
7529,4303,WORKS_FOR
7530,1870,WORKS_FOR
7531,3778,WORKS_FOR
7532,2843,WORKS_FOR
7533,636,WORKS_FOR
7534,2422,WORKS_FOR
7535,2288,WORKS_FOR
7536,3930,WORKS_FOR
7537,4007,WORKS_FOR
7538,3130,WORKS_FOR
7539,2329,WORKS_FOR
7540,366,WORKS_FOR
7541,1584,WORKS_FOR
7542,2418,WORKS_FOR
7543,4099,WORKS_FOR
7544,576,WORKS_FOR
7545,795,WORKS_FOR
7546,2004,WORKS_FOR
7547,2278,WORKS_FOR
7548,2863,WORKS_FOR
7549,1250,WORKS_FOR
7550,3924,WORKS_FOR
7551,1742,WORKS_FOR
7552,386,WORKS_FOR
7553,590,WORKS_FOR
7554,3528,WORKS_FOR
7555,3143,WORKS_FOR
7556,2277,WORKS_FOR
7557,2233,WORKS_FOR
7558,1484,WORKS_FOR
7559,1027,WORKS_FOR
7560,4346,WORKS_FOR
7561,908,WORKS_FOR
7562,3926,WORKS_FOR
7563,328,WORKS_FOR
7564,3307,WORKS_FOR
7565,2630,WORKS_FOR
7566,1649,WORKS_FOR
7567,2290,WORKS_FOR
7568,278,WORKS_FOR
7569,1296,WORKS_FOR
7570,932,WORKS_FOR
7571,873,WORKS_FOR
7572,725,WORKS_FOR
7573,2730,WORKS_FOR
7574,3122,WORKS_FOR
7575,2407,WORKS_FOR
7576,3568,WORKS_FOR
7577,3457,WORKS_FOR
7578,1117,WORKS_FOR
7579,1127,WORKS_FOR
7580,1399,WORKS_FOR
7581,1843,WORKS_FOR
7582,3401,WORKS_FOR
7583,2179,WORKS_FOR
7584,2819,WORKS_FOR
7585,1631,WORKS_FOR
7586,2546,WORKS_FOR
7587,2721,WORKS_FOR
7588,1247,WORKS_FOR
7589,3045,WORKS_FOR
7590,1956,WORKS_FOR
7591,3994,WORKS_FOR
7592,3370,WORKS_FOR
7593,3815,WORKS_FOR
7594,3847,WORKS_FOR
7595,1055,WORKS_FOR
7596,3150,WORKS_FOR
7597,3303,WORKS_FOR
7598,1580,WORKS_FOR
7599,2705,WORKS_FOR
7600,3073,WORKS_FOR
7601,3259,WORKS_FOR
7602,657,WORKS_FOR
7603,3281,WORKS_FOR
7604,2293,WORKS_FOR
7605,3743,WORKS_FOR
7606,786,WORKS_FOR
7607,1320,WORKS_FOR
7608,140,WORKS_FOR
7609,1764,WORKS_FOR
7610,1761,WORKS_FOR
7611,3435,WORKS_FOR
7612,2064,WORKS_FOR
7613,231,WORKS_FOR
7614,3264,WORKS_FOR
7615,650,WORKS_FOR
7616,825,WORKS_FOR
7617,4298,WORKS_FOR
7618,3489,WORKS_FOR
7619,4264,WORKS_FOR
7620,3399,WORKS_FOR
7621,3236,WORKS_FOR
7622,3691,WORKS_FOR
7623,1766,WORKS_FOR
7624,2858,WORKS_FOR
7625,625,WORKS_FOR
7626,3943,WORKS_FOR
7627,189,WORKS_FOR
7628,3690,WORKS_FOR
7629,1017,WORKS_FOR
7630,2710,WORKS_FOR
7631,3752,WORKS_FOR
7632,829,WORKS_FOR
7633,2452,WORKS_FOR
7634,3976,WORKS_FOR
7635,601,WORKS_FOR
7636,1115,WORKS_FOR
7637,371,WORKS_FOR
7638,2408,WORKS_FOR
7639,1020,WORKS_FOR
7640,1482,WORKS_FOR
7641,156,WORKS_FOR
7642,1806,WORKS_FOR
7643,3390,WORKS_FOR
7644,4230,WORKS_FOR
7645,1311,WORKS_FOR
7646,4051,WORKS_FOR
7647,1975,WORKS_FOR
7648,3881,WORKS_FOR
7649,2113,WORKS_FOR
7650,862,WORKS_FOR
7651,4218,WORKS_FOR
7652,1014,WORKS_FOR
7653,1140,WORKS_FOR
7654,1793,WORKS_FOR
7655,3907,WORKS_FOR
7656,867,WORKS_FOR
7657,1876,WORKS_FOR
7658,4036,WORKS_FOR
7659,3172,WORKS_FOR
7660,3160,WORKS_FOR
7661,3992,WORKS_FOR
7662,457,WORKS_FOR
7663,1770,WORKS_FOR
7664,2622,WORKS_FOR
7665,554,WORKS_FOR
7666,3807,WORKS_FOR
7667,3723,WORKS_FOR
7668,422,WORKS_FOR
7669,3176,WORKS_FOR
7670,715,WORKS_FOR
7671,3884,WORKS_FOR
7672,2909,WORKS_FOR
7673,2924,WORKS_FOR
7674,1082,WORKS_FOR
7675,585,WORKS_FOR
7676,2496,WORKS_FOR
7677,1469,WORKS_FOR
7678,2294,WORKS_FOR
7679,2493,WORKS_FOR
7680,1161,WORKS_FOR
7681,3375,WORKS_FOR
7682,771,WORKS_FOR
7683,3218,WORKS_FOR
7684,3168,WORKS_FOR
7685,2214,WORKS_FOR
7686,2681,WORKS_FOR
7687,513,WORKS_FOR
7688,4122,WORKS_FOR
7689,2621,WORKS_FOR
7690,2724,WORKS_FOR
7691,1204,WORKS_FOR
7692,3081,WORKS_FOR
7693,1309,WORKS_FOR
7694,2024,WORKS_FOR
7695,491,WORKS_FOR
7696,351,WORKS_FOR
7697,3532,WORKS_FOR
7698,3902,WORKS_FOR
7699,3984,WORKS_FOR
7700,3572,WORKS_FOR
7701,1593,WORKS_FOR
7702,758,WORKS_FOR
7703,3688,WORKS_FOR
7704,2090,WORKS_FOR
7705,4094,WORKS_FOR
7706,3092,WORKS_FOR
7707,4122,WORKS_FOR
7708,4066,WORKS_FOR
7709,1239,WORKS_FOR
7710,3026,WORKS_FOR
7711,3581,WORKS_FOR
7712,1029,WORKS_FOR
7713,2980,WORKS_FOR
7714,2035,WORKS_FOR
7715,462,WORKS_FOR
7716,621,WORKS_FOR
7717,1519,WORKS_FOR
7718,1825,WORKS_FOR
7719,377,WORKS_FOR
7720,3639,WORKS_FOR
7721,3490,WORKS_FOR
7722,3127,WORKS_FOR
7723,2924,WORKS_FOR
7724,271,WORKS_FOR
7725,1951,WORKS_FOR
7726,1103,WORKS_FOR
7727,653,WORKS_FOR
7728,2254,WORKS_FOR
7729,94,WORKS_FOR
7730,1424,WORKS_FOR
7731,708,WORKS_FOR
7732,3331,WORKS_FOR
7733,1889,WORKS_FOR
7734,1211,WORKS_FOR
7735,3100,WORKS_FOR
7736,796,WORKS_FOR
7737,3035,WORKS_FOR
7738,1591,WORKS_FOR
7739,1276,WORKS_FOR
7740,4309,WORKS_FOR
7741,2903,WORKS_FOR
7742,4232,WORKS_FOR
7743,2292,WORKS_FOR
7744,1279,WORKS_FOR
7745,3821,WORKS_FOR
7746,689,WORKS_FOR
7747,1912,WORKS_FOR
7748,2919,WORKS_FOR
7749,1211,WORKS_FOR
7750,962,WORKS_FOR
7751,3741,WORKS_FOR
7752,370,WORKS_FOR
7753,105,WORKS_FOR
7754,2715,WORKS_FOR
7755,3288,WORKS_FOR
7756,1066,WORKS_FOR
7757,1697,WORKS_FOR
7758,653,WORKS_FOR
7759,837,WORKS_FOR
7760,2493,WORKS_FOR
7761,2890,WORKS_FOR
7762,2599,WORKS_FOR
7763,1245,WORKS_FOR
7764,1902,WORKS_FOR
7765,1508,WORKS_FOR
7766,1268,WORKS_FOR
7767,4258,WORKS_FOR
7768,1707,WORKS_FOR
7769,1135,WORKS_FOR
7770,3821,WORKS_FOR
7771,3392,WORKS_FOR
7772,56,WORKS_FOR
7773,1862,WORKS_FOR
7774,2180,WORKS_FOR
7775,3543,WORKS_FOR
7776,2344,WORKS_FOR
7777,924,WORKS_FOR
7778,3520,WORKS_FOR
7779,3232,WORKS_FOR
7780,693,WORKS_FOR
7781,2237,WORKS_FOR
7782,502,WORKS_FOR
7783,2503,WORKS_FOR
7784,1718,WORKS_FOR
7785,3787,WORKS_FOR
7786,2891,WORKS_FOR
7787,449,WORKS_FOR
7788,1978,WORKS_FOR
7789,119,WORKS_FOR
7790,284,WORKS_FOR
7791,2662,WORKS_FOR
7792,3849,WORKS_FOR
7793,2402,WORKS_FOR
7794,382,WORKS_FOR
7795,3738,WORKS_FOR
7796,2426,WORKS_FOR
7797,442,WORKS_FOR
7798,2887,WORKS_FOR
7799,2190,WORKS_FOR
7800,677,WORKS_FOR
7801,695,WORKS_FOR
7802,1618,WORKS_FOR
7803,1407,WORKS_FOR
7804,2007,WORKS_FOR
7805,3409,WORKS_FOR
7806,1603,WORKS_FOR
7807,2851,WORKS_FOR
7808,2052,WORKS_FOR
7809,2007,WORKS_FOR
7810,748,WORKS_FOR
7811,291,WORKS_FOR
7812,2182,WORKS_FOR
7813,3759,WORKS_FOR
7814,3597,WORKS_FOR
7815,2469,WORKS_FOR
7816,168,WORKS_FOR
7817,3190,WORKS_FOR
7818,3724,WORKS_FOR
7819,794,WORKS_FOR
7820,2986,WORKS_FOR
7821,2395,WORKS_FOR
7822,3164,WORKS_FOR
7823,206,WORKS_FOR
7824,3687,WORKS_FOR
7825,3126,WORKS_FOR
7826,2442,WORKS_FOR
7827,3532,WORKS_FOR
7828,3161,WORKS_FOR
7829,890,WORKS_FOR
7830,1324,WORKS_FOR
7831,3778,WORKS_FOR
7832,2840,WORKS_FOR
7833,2583,WORKS_FOR
7834,2618,WORKS_FOR
7835,2525,WORKS_FOR
7836,3272,WORKS_FOR
7837,2336,WORKS_FOR
7838,1115,WORKS_FOR
7839,4190,WORKS_FOR
7840,358,WORKS_FOR
7841,664,WORKS_FOR
7842,4177,WORKS_FOR
7843,2920,WORKS_FOR
7844,3133,WORKS_FOR
7845,995,WORKS_FOR
7846,290,WORKS_FOR
7847,2613,WORKS_FOR
7848,3441,WORKS_FOR
7849,111,WORKS_FOR
7850,3548,WORKS_FOR
7851,1100,WORKS_FOR
7852,1941,WORKS_FOR
7853,3436,WORKS_FOR
7854,780,WORKS_FOR
7855,1886,WORKS_FOR
7856,415,WORKS_FOR
7857,1737,WORKS_FOR
7858,618,WORKS_FOR
7859,3695,WORKS_FOR
7860,4256,WORKS_FOR
7861,503,WORKS_FOR
7862,3944,WORKS_FOR
7863,1564,WORKS_FOR
7864,2838,WORKS_FOR
7865,2264,WORKS_FOR
7866,2492,WORKS_FOR
7867,2696,WORKS_FOR
7868,2516,WORKS_FOR
7869,2767,WORKS_FOR
7870,3310,WORKS_FOR
7871,4210,WORKS_FOR
7872,3744,WORKS_FOR
7873,1419,WORKS_FOR
7874,2883,WORKS_FOR
7875,2570,WORKS_FOR
7876,2188,WORKS_FOR
7877,2095,WORKS_FOR
7878,3022,WORKS_FOR
7879,827,WORKS_FOR
7880,3891,WORKS_FOR
7881,3918,WORKS_FOR
7882,2322,WORKS_FOR
7883,2811,WORKS_FOR
7884,3794,WORKS_FOR
7885,3427,WORKS_FOR
7886,138,WORKS_FOR
7887,4100,WORKS_FOR
7888,2895,WORKS_FOR
7889,1271,WORKS_FOR
7890,3136,WORKS_FOR
7891,2596,WORKS_FOR
7892,552,WORKS_FOR
7893,897,WORKS_FOR
7894,3086,WORKS_FOR
7895,3047,WORKS_FOR
7896,1946,WORKS_FOR
7897,1045,WORKS_FOR
7898,2499,WORKS_FOR
7899,4145,WORKS_FOR
7900,2260,WORKS_FOR
7901,2109,WORKS_FOR
7902,2359,WORKS_FOR
7903,260,WORKS_FOR
7904,371,WORKS_FOR
7905,3242,WORKS_FOR
7906,586,WORKS_FOR
7907,1965,WORKS_FOR
7908,2160,WORKS_FOR
7909,3008,WORKS_FOR
7910,2724,WORKS_FOR
7911,2179,WORKS_FOR
7912,2991,WORKS_FOR
7913,3173,WORKS_FOR
7914,1189,WORKS_FOR
7915,1116,WORKS_FOR
7916,732,WORKS_FOR
7917,4098,WORKS_FOR
7918,368,WORKS_FOR
7919,2796,WORKS_FOR
7920,482,WORKS_FOR
7921,3844,WORKS_FOR
7922,921,WORKS_FOR
7923,250,WORKS_FOR
7924,3976,WORKS_FOR
7925,337,WORKS_FOR
7926,3691,WORKS_FOR
7927,1127,WORKS_FOR
7928,4062,WORKS_FOR
7929,1619,WORKS_FOR
7930,3130,WORKS_FOR
7931,3572,WORKS_FOR
7932,2634,WORKS_FOR
7933,299,WORKS_FOR
7934,3940,WORKS_FOR
7935,4098,WORKS_FOR
7936,1975,WORKS_FOR
7937,2889,WORKS_FOR
7938,1550,WORKS_FOR
7939,2898,WORKS_FOR
7940,2541,WORKS_FOR
7941,3482,WORKS_FOR
7942,2060,WORKS_FOR
7943,2294,WORKS_FOR
7944,1596,WORKS_FOR
7945,68,WORKS_FOR
7946,2000,WORKS_FOR
7947,3902,WORKS_FOR
7948,2576,WORKS_FOR
7949,1025,WORKS_FOR
7950,4345,WORKS_FOR
7951,4205,WORKS_FOR
7952,322,WORKS_FOR
7953,3266,WORKS_FOR
7954,4318,WORKS_FOR
7955,2526,WORKS_FOR
7956,3661,WORKS_FOR
7957,4308,WORKS_FOR
7958,1336,WORKS_FOR
7959,1718,WORKS_FOR
7960,4023,WORKS_FOR
7961,1270,WORKS_FOR
7962,4067,WORKS_FOR
7963,1697,WORKS_FOR
7964,1659,WORKS_FOR
7965,178,WORKS_FOR
7966,800,WORKS_FOR
7967,184,WORKS_FOR
7968,2096,WORKS_FOR
7969,910,WORKS_FOR
7970,2432,WORKS_FOR
7971,3389,WORKS_FOR
7972,3427,WORKS_FOR
7973,1478,WORKS_FOR
7974,2889,WORKS_FOR
7975,62,WORKS_FOR
7976,3644,WORKS_FOR
7977,311,WORKS_FOR
7978,1990,WORKS_FOR
7979,1768,WORKS_FOR
7980,3708,WORKS_FOR
7981,1387,WORKS_FOR
7982,3772,WORKS_FOR
7983,3493,WORKS_FOR
7984,3560,WORKS_FOR
7985,1629,WORKS_FOR
7986,2425,WORKS_FOR
7987,378,WORKS_FOR
7988,671,WORKS_FOR
7989,3482,WORKS_FOR
7990,1166,WORKS_FOR
7991,1547,WORKS_FOR
7992,947,WORKS_FOR
7993,1369,WORKS_FOR
7994,2392,WORKS_FOR
7995,3175,WORKS_FOR
7996,2615,WORKS_FOR
7997,3505,WORKS_FOR
7998,3865,WORKS_FOR
7999,2975,WORKS_FOR
8000,3176,WORKS_FOR
8001,3042,WORKS_FOR
8002,2085,WORKS_FOR
8003,2699,WORKS_FOR
8004,2044,WORKS_FOR
8005,329,WORKS_FOR
8006,3209,WORKS_FOR
8007,4164,WORKS_FOR
8008,4260,WORKS_FOR
8009,4211,WORKS_FOR
8010,1314,WORKS_FOR
8011,521,WORKS_FOR
8012,2627,WORKS_FOR
8013,1294,WORKS_FOR
8014,987,WORKS_FOR
8015,2374,WORKS_FOR
8016,609,WORKS_FOR
8017,3171,WORKS_FOR
8018,2491,WORKS_FOR
8019,934,WORKS_FOR
8020,1584,WORKS_FOR
8021,2732,WORKS_FOR
8022,2735,WORKS_FOR
8023,1247,WORKS_FOR
8024,69,WORKS_FOR
8025,719,WORKS_FOR
8026,4057,WORKS_FOR
8027,780,WORKS_FOR
8028,4050,WORKS_FOR
8029,2901,WORKS_FOR
8030,1480,WORKS_FOR
8031,324,WORKS_FOR
8032,3796,WORKS_FOR
8033,129,WORKS_FOR
8034,1012,WORKS_FOR
8035,3775,WORKS_FOR
8036,2278,WORKS_FOR
8037,1932,WORKS_FOR
8038,4016,WORKS_FOR
8039,2873,WORKS_FOR
8040,1512,WORKS_FOR
8041,2311,WORKS_FOR
8042,196,WORKS_FOR
8043,4180,WORKS_FOR
8044,1799,WORKS_FOR
8045,4142,WORKS_FOR
8046,1433,WORKS_FOR
8047,1147,WORKS_FOR
8048,1834,WORKS_FOR
8049,489,WORKS_FOR
